date,CUSIP,PRC,,,,,,,,,
20090930,55438210,30.33,,,,,,,,,
20091030,55438210,29.8,,,,,,,,,
20091130,55438210,29.76,,,,,,,,,
20091231,55438210,35.95,,,,,,,,,
20100129,55438210,30.85,,,,,,,,,
20100226,55438210,35.64,,,,,,,,,
20100331,55438210,38.31,,,,,,,,,
20100430,55438210,44.71,,,,,,,,,
20100528,55438210,41.36,,,,,,,,,
20100630,55438210,37.32,,,,,,,,,
20100730,55438210,41.45,,,,,,,,,
20100831,55438210,41.41,,,,,,,,,
20100930,55438210,42.95,,,,,,,,,
20101029,55438210,44.58,,,,,,,,,
20101130,55438210,46.34,,,,,,,,,
20101231,55438210,47.37,,,,,,,,,
20110131,55438210,48.66,,,,,,,,,
20110228,55438210,50.64,,,,,,,,,
20110331,55438210,49.53,,,,,,,,,
20110429,55438210,52.82,,,,,,,,,
20110531,55438210,54.37,,,,,,,,,
20110630,55438210,53.5,,,,,,,,,
20110729,55438210,53.13,,,,,,,,,
20110831,55438210,49.04,,,,,,,,,
20110930,55438210,42.63,,,,,,,,,
20111031,55438210,49.76,,,,,,,,,
20111130,55438210,50.1,,,,,,,,,
20111230,55438210,50.6,,,,,,,,,
20120131,55438210,54.3,,,,,,,,,
20120229,55438210,53.99,,,,,,,,,
20120330,55438210,57.75,,,,,,,,,
20120430,55438210,61.57,,,,,,,,,
20120531,55438210,57.05,,,,,,,,,
20120629,55438210,59.05,,,,,,,,,
20120731,55438210,58.41,,,,,,,,,
20120831,55438210,59.57,,,,,,,,,
20120928,55438210,57.23,,,,,,,,,
20121031,55438210,57,,,,,,,,,
20121130,55438210,56.5,,,,,,,,,
20121231,55438210,58.3,,,,,,,,,
20130131,55438210,59.72,,,,,,,,,
20130228,55438210,60.11,,,,,,,,,
20130328,55438210,64.38,,,,,,,,,
20130430,55438210,70.05,,,,,,,,,
20130531,55438210,64.91,,,,,,,,,
20130628,55438210,60.97,,,,,,,,,
20130731,55438210,62.05,,,,,,,,,
20130830,55438210,56.28,,,,,,,,,
20130930,55438210,56.44,,,,,,,,,
20131031,55438210,59.21,,,,,,,,,
20131129,55438210,56.94,,,,,,,,,
20131231,55438210,58.89,,,,,,,,,
20140131,55438210,56.6,,,,,,,,,
20140228,55438210,60.13,,,,,,,,,
20140331,55438210,62.33,,,,,,,,,
20140430,55438210,64.91,,,,,,,,,
20140530,55438210,66.04,,,,,,,,,
20140630,55438210,66.75,,,,,,,,,
20140731,55438210,65.01,,,,,,,,,
20140829,55438210,65.29,,,,,,,,,
20140930,55438210,63.83,,,,,,,,,
20141031,55438210,70.5,,,,,,,,,
20141128,55438210,79.08,,,,,,,,,
20141231,55438210,83.41,,,,,,,,,
20150130,55438210,86.01,,,,,,,,,
20150227,55438210,83.65,,,,,,,,,
20150331,55438210,84.33,,,,,,,,,
20150430,55438210,81.76,,,,,,,,,
20150529,55438210,82.11,,,,,,,,,
20150630,55438210,74.6,,,,,,,,,
20150731,55438210,79.16,,,,,,,,,
20150831,55438210,76.18,,,,,,,,,
20150930,55438210,76.82,,,,,,,,,
20151030,55438210,84.74,,,,,,,,,
20151130,55438210,78.15,,,,,,,,,
20151231,55438210,80.69,,,,,,,,,
20160129,55438210,77.97,,,,,,,,,
20160229,55438210,79.08,,,,,,,,,
20160331,55438210,79.24,,,,,,,,,
20160429,55438210,76.08,,,,,,,,,
20160531,55438210,76.32,,,,,,,,,
20160630,55438210,85.39,,,,,,,,,
20160729,55438210,89.24,,,,,,,,,
20160831,55438210,81.89,,,,,,,,,
20160930,55438210,80.87,,,,,,,,,
20161031,55438210,70.78,,,,,,,,,
20161130,55438210,67.89,,,,,,,,,
20161230,55438210,70.84,,,,,,,,,
20061229,52490810,78.12,,,,,,,,,
20070131,52490810,82.24,,,,,,,,,
20070228,52490810,73.31,,,,,,,,,
20070330,52490810,70.07,,,,,,,,,
20070430,52490810,75.28,,,,,,,,,
20070531,52490810,73.38,,,,,,,,,
20070629,52490810,74.52,,,,,,,,,
20070731,52490810,62,,,,,,,,,
20070831,52490810,54.83,,,,,,,,,
20070928,52490810,61.73,,,,,,,,,
20071031,52490810,63.34,,,,,,,,,
20071130,52490810,62.63,,,,,,,,,
20071231,52490810,65.44,,,,,,,,,
20080131,52490810,64.05,,,,,,,,,
20080229,52490810,50.99,,,,,,,,,
20080331,52490810,37.64,,,,,,,,,
20080430,52490810,44.24,,,,,,,,,
20080530,52490810,36.81,,,,,,,,,
20080630,52490810,19.81,,,,,,,,,
20080731,52490810,17.34,,,,,,,,,
20080829,52490810,16.09,,,,,,,,,
20080930,52490810,,,,,,,,,,
20061229,29717810,129.25,,,,,,,,,
20070131,29717810,144.34,,,,,,,,,
20070228,29717810,138.89,,,,,,,,,
20070330,29717810,129.48,,,,,,,,,
20070430,29717810,128.86,,,,,,,,,
20070531,29717810,127.23,,,,,,,,,
20070629,29717810,116.3,,,,,,,,,
20070731,29717810,107.58,,,,,,,,,
20070831,29717810,117.79,,,,,,,,,
20070928,29717810,117.57,,,,,,,,,
20071031,29717810,123.43,,,,,,,,,
20071130,29717810,103.74,,,,,,,,,
20071231,29717810,97.49,,,,,,,,,
20080131,29717810,103.61,,,,,,,,,
20080229,29717810,105.04,,,,,,,,,
20080331,29717810,113.98,,,,,,,,,
20080430,29717810,119,,,,,,,,,
20080530,29717810,119.47,,,,,,,,,
20080630,29717810,106.5,,,,,,,,,
20080731,29717810,121.35,,,,,,,,,
20080829,29717810,117.35,,,,,,,,,
20080930,29717810,118.33,,,,,,,,,
20081031,29717810,97.3,,,,,,,,,
20081128,29717810,86.47,,,,,,,,,
20081231,29717810,76.75,,,,,,,,,
20090130,29717810,66.05,,,,,,,,,
20090227,29717810,54.4,,,,,,,,,
20090331,29717810,57.34,,,,,,,,,
20090430,29717810,63.49,,,,,,,,,
20090529,29717810,68.09,,,,,,,,,
20090630,29717810,62.23,,,,,,,,,
20090731,29717810,65.01,,,,,,,,,
20090831,29717810,74.61,,,,,,,,,
20090930,29717810,79.58,,,,,,,,,
20091030,29717810,75.18,,,,,,,,,
20091130,29717810,79.75,,,,,,,,,
20091231,29717810,83.65,,,,,,,,,
20100129,29717810,79.69,,,,,,,,,
20100226,29717810,85.9,,,,,,,,,
20100331,29717810,89.95,,,,,,,,,
20100430,29717810,105.82,,,,,,,,,
20100528,29717810,105.23,,,,,,,,,
20100630,29717810,97.54,,,,,,,,,
20100730,29717810,105.11,,,,,,,,,
20100831,29717810,105.77,,,,,,,,,
20100930,29717810,109.44,,,,,,,,,
20101029,29717810,112.96,,,,,,,,,
20101130,29717810,110.84,,,,,,,,,
20101231,29717810,114.22,,,,,,,,,
20110131,29717810,116,,,,,,,,,
20110228,29717810,123.78,,,,,,,,,
20110331,29717810,124,,,,,,,,,
20110429,29717810,135.48,,,,,,,,,
20110531,29717810,137.61,,,,,,,,,
20110630,29717810,135.28999,,,,,,,,,
20110729,29717810,140.36,,,,,,,,,
20110831,29717810,143.55,,,,,,,,,
20110930,29717810,120.04,,,,,,,,,
20111031,29717810,142.75999,,,,,,,,,
20111130,29717810,132.85001,,,,,,,,,
20111230,29717810,140.50999,,,,,,,,,
20120131,29717810,144,,,,,,,,,
20120229,29717810,139.99001,,,,,,,,,
20120330,29717810,151.50999,,,,,,,,,
20120430,29717810,157.97,,,,,,,,,
20120531,29717810,150.46001,,,,,,,,,
20120629,29717810,153.92,,,,,,,,,
20120731,29717810,157.36,,,,,,,,,
20120831,29717810,151.98,,,,,,,,,
20120928,29717810,148.24001,,,,,,,,,
20121031,29717810,150,,,,,,,,,
20121130,29717810,140.49001,,,,,,,,,
20121231,29717810,146.64999,,,,,,,,,
20130131,29717810,153.78,,,,,,,,,
20130228,29717810,148.99001,,,,,,,,,
20130328,29717810,150.58,,,,,,,,,
20130430,29717810,157.05,,,,,,,,,
20130531,29717810,157.14,,,,,,,,,
20130628,29717810,158.92,,,,,,,,,
20130731,29717810,161.28999,,,,,,,,,
20130830,29717810,143.31,,,,,,,,,
20130930,29717810,147.7,,,,,,,,,
20131031,29717810,161,,,,,,,,,
20131129,29717810,151.81,,,,,,,,,
20131231,29717810,143.50999,,,,,,,,,
20140131,29717810,158.37,,,,,,,,,
20140228,29717810,167.25,,,,,,,,,
20140331,29717810,170.05,,,,,,,,,
20140430,29717810,173.25999,,,,,,,,,
20140530,29717810,180.96001,,,,,,,,,
20140630,29717810,184.91,,,,,,,,,
20140731,29717810,189.57001,,,,,,,,,
20140829,29717810,193.45,,,,,,,,,
20140930,29717810,178.75,,,,,,,,,
20141031,29717810,201.75999,,,,,,,,,
20141128,29717810,202.41,,,,,,,,,
20141231,29717810,206.60001,,,,,,,,,
20150130,29717810,226.05,,,,,,,,,
20150227,29717810,222.42999,,,,,,,,,
20150331,29717810,229.89999,,,,,,,,,
20150430,29717810,221.95,,,,,,,,,
20150529,29717810,222.62,,,,,,,,,
20150630,29717810,212.5,,,,,,,,,
20150731,29717810,224.91,,,,,,,,,
20150831,29717810,214.62,,,,,,,,,
20150930,29717810,223.42,,,,,,,,,
20151030,29717810,220.44,,,,,,,,,
20151130,29717810,230.78999,,,,,,,,,
20151231,29717810,239.41,,,,,,,,,
20160129,29717810,213.11,,,,,,,,,
20160229,29717810,209.28,,,,,,,,,
20160331,29717810,233.86,,,,,,,,,
20160429,29717810,220.45,,,,,,,,,
20160531,29717810,227.23,,,,,,,,,
20160630,29717810,228.09,,,,,,,,,
20160729,29717810,233.88,,,,,,,,,
20160831,29717810,227.10001,,,,,,,,,
20160930,29717810,222.7,,,,,,,,,
20161031,29717810,214.09,,,,,,,,,
20161130,29717810,215.92,,,,,,,,,
20161230,29717810,232.5,,,,,,,,,
20061229,03748R10,56.02,,,,,,,,,
20070131,03748R10,62.63,,,,,,,,,
20070228,03748R10,58.86,,,,,,,,,
20070330,03748R10,57.69,,,,,,,,,
20070430,03748R10,55.3,,,,,,,,,
20070531,03748R10,54.87,,,,,,,,,
20070629,03748R10,50.42,,,,,,,,,
20070731,03748R10,42.25,,,,,,,,,
20070831,03748R10,44.7,,,,,,,,,
20070928,03748R10,45.13,,,,,,,,,
20071031,03748R10,46.73,,,,,,,,,
20071130,03748R10,39.77,,,,,,,,,
20071231,03748R10,34.73,,,,,,,,,
20080131,03748R10,39.47,,,,,,,,,
20080229,03748R10,34.45,,,,,,,,,
20080331,03748R10,35.81,,,,,,,,,
20080430,03748R10,36.98,,,,,,,,,
20080530,03748R10,39.57,,,,,,,,,
20080630,03748R10,34.06,,,,,,,,,
20080731,03748R10,34.17,,,,,,,,,
20080829,03748R10,35.44,,,,,,,,,
20080930,03748R10,35.02,,,,,,,,,
20081031,03748R10,14.63,,,,,,,,,
20081128,03748R10,11.47,,,,,,,,,
20081231,03748R10,11.55,,,,,,,,,
20090130,03748R10,8.89,,,,,,,,,
20090227,03748R10,5.22,,,,,,,,,
20090331,03748R10,5.48,,,,,,,,,
20090430,03748R10,7.3,,,,,,,,,
20090529,03748R10,9.45,,,,,,,,,
20090630,03748R10,8.85,,,,,,,,,
20090731,03748R10,9.38,,,,,,,,,
20090831,03748R10,12.17,,,,,,,,,
20090930,03748R10,14.75,,,,,,,,,
20091030,03748R10,12.35,,,,,,,,,
20091130,03748R10,13.51,,,,,,,,,
20091231,03748R10,15.92,,,,,,,,,
20100129,03748R10,15.36,,,,,,,,,
20100226,03748R10,16.69,,,,,,,,,
20100331,03748R10,18.41,,,,,,,,,
20100430,03748R10,22.41,,,,,,,,,
20100528,03748R10,20.63,,,,,,,,,
20100630,03748R10,19.37,,,,,,,,,
20100730,03748R10,21.47,,,,,,,,,
20100831,03748R10,20.44,,,,,,,,,
20100930,03748R10,21.38,,,,,,,,,
20101029,03748R10,23.31,,,,,,,,,
20101130,03748R10,24.12,,,,,,,,,
20101231,03748R10,25.84,,,,,,,,,
20110131,03748R10,25.56,,,,,,,,,
20110228,03748R10,25.65,,,,,,,,,
20110331,03748R10,25.47,,,,,,,,,
20110429,03748R10,26.96,,,,,,,,,
20110531,03748R10,26.73,,,,,,,,,
20110630,03748R10,25.53,,,,,,,,,
20110729,03748R10,27.3,,,,,,,,,
20110831,03748R10,26.57,,,,,,,,,
20110930,03748R10,22.12,,,,,,,,,
20111031,03748R10,24.67,,,,,,,,,
20111130,03748R10,21.78,,,,,,,,,
20111230,03748R10,22.91,,,,,,,,,
20120131,03748R10,24.56,,,,,,,,,
20120229,03748R10,24.84,,,,,,,,,
20120330,03748R10,26.41,,,,,,,,,
20120430,03748R10,27.15,,,,,,,,,
20120531,03748R10,27.07,,,,,,,,,
20120629,03748R10,27.03,,,,,,,,,
20120731,03748R10,27.43,,,,,,,,,
20120831,03748R10,26.48,,,,,,,,,
20120928,03748R10,25.99,,,,,,,,,
20121031,03748R10,26.69,,,,,,,,,
20121130,03748R10,25.07,,,,,,,,,
20121231,03748R10,27.06,,,,,,,,,
20130131,03748R10,27.28,,,,,,,,,
20130228,03748R10,29.62,,,,,,,,,
20130328,03748R10,30.66,,,,,,,,,
20130430,03748R10,31.11,,,,,,,,,
20130531,03748R10,30.26,,,,,,,,,
20130628,03748R10,30.04,,,,,,,,,
20130731,03748R10,29.38,,,,,,,,,
20130830,03748R10,27.53,,,,,,,,,
20130930,03748R10,27.94,,,,,,,,,
20131031,03748R10,27.98,,,,,,,,,
20131129,03748R10,25.11,,,,,,,,,
20131231,03748R10,25.91,,,,,,,,,
20140131,03748R10,27.97,,,,,,,,,
20140228,03748R10,29.89,,,,,,,,,
20140331,03748R10,30.22,,,,,,,,,
20140430,03748R10,30.83,,,,,,,,,
20140530,03748R10,31.48,,,,,,,,,
20140630,03748R10,32.27,,,,,,,,,
20140731,03748R10,34.18,,,,,,,,,
20140829,03748R10,34.27,,,,,,,,,
20140930,03748R10,31.82,,,,,,,,,
20141031,03748R10,35.79,,,,,,,,,
20141128,03748R10,37.25,,,,,,,,,
20141231,03748R10,37.15,,,,,,,,,
20150130,03748R10,39.86,,,,,,,,,
20150227,03748R10,37.68,,,,,,,,,
20150331,03748R10,39.36,,,,,,,,,
20150430,03748R10,37.73,,,,,,,,,
20150529,03748R10,37.93,,,,,,,,,
20150630,03748R10,36.93,,,,,,,,,
20150731,03748R10,39.08,,,,,,,,,
20150831,03748R10,36.03,,,,,,,,,
20150930,03748R10,37.02,,,,,,,,,
20151030,03748R10,39.19,,,,,,,,,
20151130,03748R10,38.11,,,,,,,,,
20151231,03748R10,40.03,,,,,,,,,
20160129,03748R10,39.15,,,,,,,,,
20160229,03748R10,36.61,,,,,,,,,
20160331,03748R10,41.82,,,,,,,,,
20160429,03748R10,40.06,,,,,,,,,
20160531,03748R10,42.65,,,,,,,,,
20160630,03748R10,44.16,,,,,,,,,
20160729,03748R10,45.97,,,,,,,,,
20160831,03748R10,45.18,,,,,,,,,
20160930,03748R10,45.91,,,,,,,,,
20161031,03748R10,44.07,,,,,,,,,
20161130,03748R10,42.1,,,,,,,,,
20161230,03748R10,45.45,,,,,,,,,
20061229,819010,48.84,,,,,,,,,
20070131,819010,48.99,,,,,,,,,
20070228,819010,51.97,,,,,,,,,
20070330,819010,58.88,,,,,,,,,
20070430,819010,59.91,,,,,,,,,
20070531,819010,58.35,,,,,,,,,
20070629,819010,56.72,,,,,,,,,
20070731,819010,53.66,,,,,,,,,
20070831,819010,50.03,,,,,,,,,
20070928,819010,50.24,,,,,,,,,
20071031,819010,50.66,,,,,,,,,
20071130,819010,41.96,,,,,,,,,
20071231,819010,45.1,,,,,,,,,
20080131,819010,48.75,,,,,,,,,
20080229,819010,50.75,,,,,,,,,
20080331,819010,50.11,,,,,,,,,
20080430,819010,52.97,,,,,,,,,
20080530,819010,54.2,,,,,,,,,
20080630,819010,53.49,,,,,,,,,
20080731,819010,48.2,,,,,,,,,
20080829,819010,53.24,,,,,,,,,
20080930,819010,50.63,,,,,,,,,
20081031,819010,41,,,,,,,,,
20081128,819010,40.45,,,,,,,,,
20081231,819010,45.95,,,,,,,,,
20090130,819010,45.86,,,,,,,,,
20090227,819010,46.63,,,,,,,,,
20090331,819010,47.89,,,,,,,,,
20090430,819010,48.38,,,,,,,,,
20090529,819010,44.94,,,,,,,,,
20090630,819010,44.42,,,,,,,,,
20090731,819010,47.41,,,,,,,,,
20090831,819010,44.8,,,,,,,,,
20090930,819010,54.17,,,,,,,,,
20091030,819010,52.09,,,,,,,,,
20091130,819010,55.2,,,,,,,,,
20091231,819010,59.69,,,,,,,,,
20100129,819010,61.52,,,,,,,,,
20100226,819010,,,,,,,,,,
20061229,75610910,27.7,,,,,,,,,
20070131,75610910,28.78,,,,,,,,,
20070228,75610910,27.51,,,,,,,,,
20070330,75610910,28.2,,,,,,,,,
20070430,75610910,27.9,,,,,,,,,
20070531,75610910,27.42,,,,,,,,,
20070629,75610910,25.19,,,,,,,,,
20070731,75610910,23.47,,,,,,,,,
20070831,75610910,27,,,,,,,,,
20070928,75610910,27.95,,,,,,,,,
20071031,75610910,29.54,,,,,,,,,
20071130,75610910,28.5,,,,,,,,,
20071231,75610910,27.02,,,,,,,,,
20080131,75610910,24.32,,,,,,,,,
20080229,75610910,23.01,,,,,,,,,
20080331,75610910,25.62,,,,,,,,,
20080430,75610910,26.31,,,,,,,,,
20080530,75610910,24.5,,,,,,,,,
20080630,75610910,22.76,,,,,,,,,
20080731,75610910,25.19,,,,,,,,,
20080829,75610910,25.68,,,,,,,,,
20080930,75610910,25.6,,,,,,,,,
20081031,75610910,23.12,,,,,,,,,
20081128,75610910,20.19,,,,,,,,,
20081231,75610910,23.15,,,,,,,,,
20090130,75610910,19.27,,,,,,,,,
20090227,75610910,17.53,,,,,,,,,
20090331,75610910,18.82,,,,,,,,,
20090430,75610910,22.33,,,,,,,,,
20090529,75610910,21.47,,,,,,,,,
20090630,75610910,21.92,,,,,,,,,
20090731,75610910,23.58,,,,,,,,,
20090831,75610910,25.55,,,,,,,,,
20090930,75610910,25.65,,,,,,,,,
20091030,75610910,23.18,,,,,,,,,
20091130,75610910,25.29,,,,,,,,,
20091231,75610910,25.91,,,,,,,,,
20100129,75610910,27.93,,,,,,,,,
20100226,75610910,28,,,,,,,,,
20100331,75610910,30.69,,,,,,,,,
20100430,75610910,32.79,,,,,,,,,
20100528,75610910,31.14,,,,,,,,,
20100630,75610910,30.33,,,,,,,,,
20100730,75610910,32.09,,,,,,,,,
20100831,75610910,32.59,,,,,,,,,
20100930,75610910,33.72,,,,,,,,,
20101029,75610910,34.28,,,,,,,,,
20101130,75610910,34.05,,,,,,,,,
20101231,75610910,34.2,,,,,,,,,
20110131,75610910,34.96,,,,,,,,,
20110228,75610910,35.97,,,,,,,,,
20110331,75610910,34.95,,,,,,,,,
20110429,75610910,35.55,,,,,,,,,
20110531,75610910,35.14,,,,,,,,,
20110630,75610910,33.49,,,,,,,,,
20110729,75610910,32.46,,,,,,,,,
20110831,75610910,34.68,,,,,,,,,
20110930,75610910,32.24,,,,,,,,,
20111031,75610910,33.41,,,,,,,,,
20111130,75610910,33.86,,,,,,,,,
20111230,75610910,34.96,,,,,,,,,
20120131,75610910,36.4,,,,,,,,,
20120229,75610910,36.89,,,,,,,,,
20120330,75610910,38.73,,,,,,,,,
20120430,75610910,39.34,,,,,,,,,
20120531,75610910,38.33,,,,,,,,,
20120629,75610910,41.77,,,,,,,,,
20120731,75610910,41.2,,,,,,,,,
20120831,75610910,42.13,,,,,,,,,
20120928,75610910,40.89,,,,,,,,,
20121031,75610910,39.27,,,,,,,,,
20121130,75610910,40.68,,,,,,,,,
20121231,75610910,40.21,,,,,,,,,
20130131,75610910,43.68,,,,,,,,,
20130228,75610910,45.65,,,,,,,,,
20130328,75610910,45.35,,,,,,,,,
20130430,75610910,50.97,,,,,,,,,
20130531,75610910,45.45,,,,,,,,,
20130628,75610910,41.92,,,,,,,,,
20130731,75610910,43.41,,,,,,,,,
20130830,75610910,39.5,,,,,,,,,
20130930,75610910,39.75,,,,,,,,,
20131031,75610910,41.65,,,,,,,,,
20131129,75610910,38.11,,,,,,,,,
20131231,75610910,37.33,,,,,,,,,
20140131,75610910,40.78,,,,,,,,,
20140228,75610910,44.42,,,,,,,,,
20140331,75610910,40.86,,,,,,,,,
20140430,75610910,43.45,,,,,,,,,
20140530,75610910,43.3,,,,,,,,,
20140630,75610910,44.42,,,,,,,,,
20140731,75610910,43.05,,,,,,,,,
20140829,75610910,44.72,,,,,,,,,
20140930,75610910,40.79,,,,,,,,,
20141031,75610910,46.03,,,,,,,,,
20141128,75610910,46.46,,,,,,,,,
20141231,75610910,47.71,,,,,,,,,
20150130,75610910,54.31,,,,,,,,,
20150227,75610910,50.06,,,,,,,,,
20150331,75610910,51.6,,,,,,,,,
20150430,75610910,46.97,,,,,,,,,
20150529,75610910,45.57,,,,,,,,,
20150630,75610910,44.39,,,,,,,,,
20150731,75610910,48.29,,,,,,,,,
20150831,75610910,44.69,,,,,,,,,
20150930,75610910,47.39,,,,,,,,,
20151030,75610910,49.46,,,,,,,,,
20151130,75610910,49.62,,,,,,,,,
20151231,75610910,51.63,,,,,,,,,
20160129,75610910,55.79,,,,,,,,,
20160229,75610910,58.54,,,,,,,,,
20160331,75610910,62.51,,,,,,,,,
20160429,75610910,59.2,,,,,,,,,
20160531,75610910,60.09,,,,,,,,,
20160630,75610910,69.36,,,,,,,,,
20160729,75610910,71.47,,,,,,,,,
20160831,75610910,65.73,,,,,,,,,
20160930,75610910,66.93,,,,,,,,,
20161031,75610910,59.24,,,,,,,,,
20161130,75610910,55.44,,,,,,,,,
20161230,75610910,57.48,,,,,,,,,
20061229,14040H10,76.82,,,,,,,,,
20070131,14040H10,80.4,,,,,,,,,
20070228,14040H10,77.03,,,,,,,,,
20070330,14040H10,75.46,,,,,,,,,
20070430,14040H10,74.26,,,,,,,,,
20070531,14040H10,79.78,,,,,,,,,
20070629,14040H10,78.44,,,,,,,,,
20070731,14040H10,70.76,,,,,,,,,
20070831,14040H10,64.66,,,,,,,,,
20070928,14040H10,66.43,,,,,,,,,
20071031,14040H10,65.59,,,,,,,,,
20071130,14040H10,53.31,,,,,,,,,
20071231,14040H10,47.26,,,,,,,,,
20080131,14040H10,54.62,,,,,,,,,
20080229,14040H10,46.03,,,,,,,,,
20080331,14040H10,49.22,,,,,,,,,
20080430,14040H10,53,,,,,,,,,
20080530,14040H10,48.12,,,,,,,,,
20080630,14040H10,38.01,,,,,,,,,
20080731,14040H10,41.86,,,,,,,,,
20080829,14040H10,44.14,,,,,,,,,
20080930,14040H10,51,,,,,,,,,
20081031,14040H10,39.12,,,,,,,,,
20081128,14040H10,34.41,,,,,,,,,
20081231,14040H10,31.89,,,,,,,,,
20090130,14040H10,15.84,,,,,,,,,
20090227,14040H10,12.05,,,,,,,,,
20090331,14040H10,12.24,,,,,,,,,
20090430,14040H10,16.74,,,,,,,,,
20090529,14040H10,24.44,,,,,,,,,
20090630,14040H10,21.88,,,,,,,,,
20090731,14040H10,30.7,,,,,,,,,
20090831,14040H10,37.29,,,,,,,,,
20090930,14040H10,35.73,,,,,,,,,
20091030,14040H10,36.6,,,,,,,,,
20091130,14040H10,38.36,,,,,,,,,
20091231,14040H10,38.34,,,,,,,,,
20100129,14040H10,36.86,,,,,,,,,
20100226,14040H10,37.75,,,,,,,,,
20100331,14040H10,41.41,,,,,,,,,
20100430,14040H10,43.41,,,,,,,,,
20100528,14040H10,41.3,,,,,,,,,
20100630,14040H10,40.3,,,,,,,,,
20100730,14040H10,42.33,,,,,,,,,
20100831,14040H10,37.87,,,,,,,,,
20100930,14040H10,39.55,,,,,,,,,
20101029,14040H10,37.27,,,,,,,,,
20101130,14040H10,37.23,,,,,,,,,
20101231,14040H10,42.56,,,,,,,,,
20110131,14040H10,48.16,,,,,,,,,
20110228,14040H10,49.77,,,,,,,,,
20110331,14040H10,51.96,,,,,,,,,
20110429,14040H10,54.73,,,,,,,,,
20110531,14040H10,54.34,,,,,,,,,
20110630,14040H10,51.67,,,,,,,,,
20110729,14040H10,47.8,,,,,,,,,
20110831,14040H10,46.05,,,,,,,,,
20110930,14040H10,39.63,,,,,,,,,
20111031,14040H10,45.66,,,,,,,,,
20111130,14040H10,44.66,,,,,,,,,
20111230,14040H10,42.29,,,,,,,,,
20120131,14040H10,45.75,,,,,,,,,
20120229,14040H10,50.6,,,,,,,,,
20120330,14040H10,55.74,,,,,,,,,
20120430,14040H10,55.48,,,,,,,,,
20120531,14040H10,51.37,,,,,,,,,
20120629,14040H10,54.66,,,,,,,,,
20120731,14040H10,56.49,,,,,,,,,
20120831,14040H10,56.53,,,,,,,,,
20120928,14040H10,57.01,,,,,,,,,
20121031,14040H10,60.17,,,,,,,,,
20121130,14040H10,57.6,,,,,,,,,
20121231,14040H10,57.93,,,,,,,,,
20130131,14040H10,56.32,,,,,,,,,
20130228,14040H10,51.03,,,,,,,,,
20130328,14040H10,54.95,,,,,,,,,
20130430,14040H10,57.78,,,,,,,,,
20130531,14040H10,60.93,,,,,,,,,
20130628,14040H10,62.81,,,,,,,,,
20130731,14040H10,69.02,,,,,,,,,
20130830,14040H10,64.55,,,,,,,,,
20130930,14040H10,68.74,,,,,,,,,
20131031,14040H10,68.67,,,,,,,,,
20131129,14040H10,71.63,,,,,,,,,
20131231,14040H10,76.61,,,,,,,,,
20140131,14040H10,70.61,,,,,,,,,
20140228,14040H10,73.43,,,,,,,,,
20140331,14040H10,77.16,,,,,,,,,
20140430,14040H10,73.9,,,,,,,,,
20140530,14040H10,78.89,,,,,,,,,
20140630,14040H10,82.6,,,,,,,,,
20140731,14040H10,79.54,,,,,,,,,
20140829,14040H10,82.06,,,,,,,,,
20140930,14040H10,81.62,,,,,,,,,
20141031,14040H10,82.77,,,,,,,,,
20141128,14040H10,83.2,,,,,,,,,
20141231,14040H10,82.55,,,,,,,,,
20150130,14040H10,73.21,,,,,,,,,
20150227,14040H10,78.71,,,,,,,,,
20150331,14040H10,78.82,,,,,,,,,
20150430,14040H10,80.85,,,,,,,,,
20150529,14040H10,83.56,,,,,,,,,
20150630,14040H10,87.97,,,,,,,,,
20150731,14040H10,81.3,,,,,,,,,
20150831,14040H10,77.75,,,,,,,,,
20150930,14040H10,72.52,,,,,,,,,
20151030,14040H10,78.9,,,,,,,,,
20151130,14040H10,78.51,,,,,,,,,
20151231,14040H10,72.18,,,,,,,,,
20160129,14040H10,65.62,,,,,,,,,
20160229,14040H10,65.73,,,,,,,,,
20160331,14040H10,69.31,,,,,,,,,
20160429,14040H10,72.39,,,,,,,,,
20160531,14040H10,73.24,,,,,,,,,
20160630,14040H10,63.51,,,,,,,,,
20160729,14040H10,67.08,,,,,,,,,
20160831,14040H10,71.6,,,,,,,,,
20160930,14040H10,71.83,,,,,,,,,
20161031,14040H10,74.04,,,,,,,,,
20161130,14040H10,84.04,,,,,,,,,
20161230,14040H10,87.24,,,,,,,,,
20061229,58155Q10,50.7,,,,,,,,,
20070131,58155Q10,55.75,,,,,,,,,
20070228,58155Q10,55.72,,,,,,,,,
20070330,58155Q10,58.54,,,,,,,,,
20070430,58155Q10,58.83,,,,,,,,,
20070531,58155Q10,63.13,,,,,,,,,
20070629,58155Q10,59.64,,,,,,,,,
20070731,58155Q10,57.76,,,,,,,,,
20070831,58155Q10,57.21,,,,,,,,,
20070928,58155Q10,58.79,,,,,,,,,
20071031,58155Q10,66.1,,,,,,,,,
20071130,58155Q10,66.73,,,,,,,,,
20071231,58155Q10,65.51,,,,,,,,,
20080131,58155Q10,62.84,,,,,,,,,
20080229,58155Q10,58.76,,,,,,,,,
20080331,58155Q10,52.37,,,,,,,,,
20080430,58155Q10,52.12,,,,,,,,,
20080530,58155Q10,57.65,,,,,,,,,
20080630,58155Q10,55.91,,,,,,,,,
20080731,58155Q10,55.99,,,,,,,,,
20080829,58155Q10,57.78,,,,,,,,,
